IID	Population	Super_Population	sex	sim_age	PC1	PC2	PC3	PC4	PC5	sim_pheno_dict	sim_pheno_quant	score1	score2	score3
NA19403	LWK	AFR	2	57	0.0309046	-0.0028366	0.00424528	-0.00542304	0.0434931	0	-1.23775931196161	-0.17462095834	-0.7083804	4.230041966
NA19404	LWK	AFR	2	38	0.0321408	-0.00335863	0.00448925	-0.00534076	0.0449028	0	1.30394523321243	-0.31195793458	-0.839924784	4.2195105288
NA19428	LWK	AFR	1	63	0.0319862	-0.00319804	0.00493436	-0.00572805	0.0449409	0	0.740363563361693	-0.22289788888	-0.639073292	4.367827203
NA19429	LWK	AFR	1	56	0.0317352	-0.00355605	0.00420881	-0.00541136	0.0430529	0	0.0832643586826499	-0.32111255512	-0.827310064	4.6869886136
NA19430	LWK	AFR	1	43	0.0314041	-0.00320376	0.0044866	-0.00527139	0.0456704	0	0.0158575708964364	-0.1533258016	-0.820012688	4.521479976
NA19431	LWK	AFR	2	63	0.0317368	-0.00346854	0.00430868	-0.00556448	0.0460155	0	0.0542108379352068	-0.075634278516	-0.578957764	4.0787501288
NA19434	LWK	AFR	2	49	0.0315535	-0.00306608	0.00469076	-0.00531518	0.0460216	1	1.45465113616505	-0.1691051333	-0.708893372	4.7587380284
NA19435	LWK	AFR	2	34	0.0312782	-0.0029688	0.00455769	-0.00563656	0.0435646	0	0.10598095562206	-0.27538404344	-0.521359192	6.0961537744
NA19436	LWK	AFR	2	35	0.0312233	-0.00336221	0.00454939	-0.00544	0.0451132	0	0.11816294565627	-0.18733444708	-0.688168904	6.2423526444
NA19437	LWK	AFR	2	35	0.0312811	-0.00260362	0.00427429	-0.0058945	0.042474	1	1.7502432784431	-0.15124264376	-0.664811712	4.3651335608
NA19438	LWK	AFR	2	38	0.0314346	-0.00352757	0.00432788	-0.00565235	0.0432022	1	1.79670275317069	-0.10576232738	-0.608239084	6.1489005352
NA19439	LWK	AFR	2	27	0.0321028	-0.00323554	0.00425059	-0.00505135	0.0422247	0	1.07646008780274	-0.10083544034	-0.684580096	5.0394398588
NA19440	LWK	AFR	2	49	0.0317715	-0.00299943	0.0046027	-0.00606221	0.0438126	0	-0.0900786730205573	-0.15064360968	-0.634652152	5.1495336862
NA19443	LWK	AFR	1	51	0.0319327	-0.0033734	0.0048232	-0.00565074	0.046035	0	1.06978436240776	-0.032996345192	-0.55661454	5.7615854982
NA19445	LWK	AFR	2	68	0.0320022	-0.00311928	0.00455702	-0.00563952	0.0440696	0	1.05462138701439	-0.17224501418	-0.554125528	5.9246756162
NA19446	LWK	AFR	2	22	0.0322493	-0.00305485	0.00462206	-0.00552919	0.0445927	0	1.242266180367	-0.1465235677	-0.7545379	5.5151332324
NA19448	LWK	AFR	1	35	0.0310481	-0.00323841	0.00419149	-0.00584781	0.0460747	0	0.0935356734124497	-0.17731745304	-0.785184484	5.1636609118
NA19449	LWK	AFR	2	24	0.0316541	-0.0035896	0.004392	-0.00521202	0.0443713	1	2.09388169387987	-0.043820100158	-0.4903673	6.84191517
NA19451	LWK	AFR	1	56	0.0317954	-0.0032077	0.00455247	-0.00589558	0.048645	1	1.53185540263059	-0.1054156953	-0.617905712	6.924899824
NA19452	LWK	AFR	1	60	0.030697	-0.00308789	0.00436862	-0.00579321	0.045721	0	-0.0165452004837537	-0.19544917138	-0.72726256	4.8396752584
NA19454	LWK	AFR	1	68	0.0324176	-0.0031196	0.00420367	-0.00488304	0.0396331	0	-0.631822867483128	-0.20072773854	-0.752378228	4.8933817492
NA19455	LWK	AFR	1	35	0.0316067	-0.00312728	0.00442111	-0.00567144	0.0448286	0	0.794037234039629	-0.1306769288	-0.615470592	4.6791444204
NA19456	LWK	AFR	2	42	0.0316049	-0.0032687	0.00439017	-0.00515616	0.0426823	0	1.0117594480068	-0.1923597709	-0.576752184	5.7953487996
NA19457	LWK	AFR	2	41	0.0316552	-0.00317668	0.00438333	-0.00553461	0.0424585	0	1.01844301428772	-0.25251642224	-0.85759138	4.694455313
NA19461	LWK	AFR	1	29	0.0315282	-0.00326403	0.0046916	-0.00556061	0.044453	0	0.886944251933536	-0.12219790428	-0.610071412	4.1457072918
NA19462	LWK	AFR	2	32	0.0326518	-0.00361667	0.00465707	-0.00574593	0.0449449	1	2.62816803535062	-0.10620066552	-0.718394332	5.232224023
NA19463	LWK	AFR	2	45	0.031596	-0.00291655	0.00468002	-0.00572776	0.0435967	0	1.05991030075994	-0.2043698994	-0.724871352	4.8459135034
NA19466	LWK	AFR	1	69	0.0311023	-0.00310866	0.00461258	-0.0058821	0.0448464	0	0.130396618832178	-0.12587540142	-0.539415008	5.215332775
NA19467	LWK	AFR	2	55	0.0312558	-0.00295495	0.00460937	-0.00584876	0.0454622	0	0.42736389337023	-0.1561316705	-0.743577864	4.5170204306
NA19468	LWK	AFR	2	73	0.0311033	-0.00341868	0.00409095	-0.00547611	0.0456392	0	0.261128948295557	-0.24167154964	-0.622803896	4.4446631868
NA19471	LWK	AFR	2	74	0.0314188	-0.00305736	0.00467015	-0.00580494	0.0464637	1	1.9237785728395	-0.15849078786	-0.694346524	5.5292348652
NA19472	LWK	AFR	2	62	0.0315148	-0.00297747	0.00452139	-0.00554419	0.0459627	1	2.02951510473244	-0.1461912384	-0.644664088	4.9843449586
NA19473	LWK	AFR	2	41	0.031331	-0.00318477	0.00458073	-0.00573265	0.0457942	1	2.61854556929217	-0.057355073274	-0.680414444	5.8410959296
NA19474	LWK	AFR	2	70	0.0313967	-0.00323098	0.0045649	-0.00570215	0.043676	0	0.185133300416148	-0.16105014414	-0.612119308	4.7271373186
NA19475	LWK	AFR	2	30	0.0318846	-0.00321471	0.00417124	-0.0055615	0.0415504	0	1.22423988471215	-0.14866982604	-0.528307268	5.1523488942
NA19625	ASW	AFR	2	58	0.0173875	-0.0024735	0.0172026	0.00952839	0.0208965	1	2.62763346800314	-0.142565063	-0.645989432	4.1232112206
NA19648	MXL	AMR	2	28	-0.010753	0.021756	0.0113343	-0.0147469	-0.000973451	0	0.951439372939683	-0.10931194084	-0.625274944	-1.6741722066
NA19649	MXL	AMR	1	54	-0.0108675	0.0154828	0.0210165	0.00196348	0.00252867	0	-1.14352447567595	-0.18328507766	-0.792036752	-2.3071013452
NA19651	MXL	AMR	2	24	-0.010169	0.013369	0.0232547	0.00606226	0.00354983	0	0.193726326924255	-0.053735880996	-0.75057584	-1.5124193124
NA19652	MXL	AMR	1	28	-0.0107933	0.0134072	0.0236405	0.00654893	0.00375631	0	0.157397102689862	-0.08835920948	-0.822972756	-2.5653774846
NA19654	MXL	AMR	2	49	-0.0114096	0.00348498	0.0392358	0.0321136	0.00787038	0	-0.828520007539013	-0.1969114203	-0.75466764	-2.142245324
NA19655	MXL	AMR	1	46	-0.0105965	0.011408	0.0255393	0.0109031	0.0036933	0	-0.976614743878405	-0.13016455274	-0.8877709	-1.620919988
NA19657	MXL	AMR	2	44	-0.0121333	0.00190171	0.0429995	0.0373808	0.00704711	0	1.2930545510105	-0.29995790216	-0.751060868	-2.2663000238
NA19658	MXL	AMR	1	69	-0.0118539	0.011685	0.0263635	0.0120434	0.00378524	0	-0.0684213062469011	-0.16183343168	-0.693009204	-1.3062693084
NA19661	MXL	AMR	1	37	-0.0115242	0.00551748	0.0353042	0.0249855	0.00589991	0	-0.414871370760408	-0.11753351532	-0.852567448	-1.619128492
NA19663	MXL	AMR	2	52	-0.0113535	0.000627816	0.0421786	0.0378043	0.00975213	1	1.97116956227201	-0.057318643252	-0.759446064	0.837940263
NA19664	MXL	AMR	1	71	-0.0113077	0.00370035	0.0363676	0.0290057	0.00790675	0	1.15043443279708	-0.006868363224	-0.63026694	-0.40259585806
NA19669	MXL	AMR	2	28	-0.0123163	0.0112824	0.0256327	0.0101022	0.0028524	0	1.15293865527546	-0.21415300092	-0.997255492	-1.652687051
NA19670	MXL	AMR	1	59	-0.0113216	0.00624625	0.0343794	0.0248139	0.00620581	0	0.327979352811054	-0.23728480288	-0.78095496	-2.9721750406
NA19676	MXL	AMR	1	34	-0.0111609	0.0123555	0.0251234	0.00870121	0.00486876	0	-0.0132724595206277	-0.09205858146	-0.851661264	-2.339405857
NA19678	MXL	AMR	2	78	-0.00913006	0.0149047	0.0197344	8.53116e-05	0.00387909	0	-0.273186868268352	-0.22696997448	-0.812793156	-2.218799787
NA19679	MXL	AMR	1	63	-0.00998368	0.0221977	0.00969699	-0.0178102	0.000750315	0	-0.827228752338014	-0.15998164234	-0.908243872	-2.9831095644
NA19681	MXL	AMR	2	57	-0.0121225	0.00166576	0.0421936	0.0358506	0.00933741	0	-0.524144876566251	-0.23580572716	-0.78413858	-3.2394662438
NA19682	MXL	AMR	1	21	-0.0124798	0.00557167	0.0351088	0.0261639	0.00765026	0	0.708567773159003	-0.19992846554	-0.851377832	-3.076190578
NA19684	MXL	AMR	2	67	-0.0125607	0.0139007	0.0243567	0.00605911	0.00322858	0	0.412950989128155	-0.03984754508	-0.648584232	-0.9575610102
NA19700	ASW	AFR	1	50	0.0258876	0.000925893	0.00526387	-0.00807318	0.0202557	0	-0.310899421028956	-0.18543301868	-0.746975056	5.104132059
NA19701	ASW	AFR	2	70	0.0265531	-0.000305025	0.00686179	-0.00480916	0.020877	0	-0.13556489698932	0.031754863888	-0.513772396	3.2487564302
NA19703	ASW	AFR	1	41	0.027011	5.08058e-05	0.00535356	-0.00758347	0.0217244	0	1.13364209837011	-0.20763934664	-0.529027824	5.5431317556
NA19704	ASW	AFR	2	53	0.0270451	0.000181301	0.00529333	-0.00740813	0.0201136	0	0.134693664298908	-0.28668408098	-0.916255816	3.9712859616
NA19707	ASW	AFR	2	49	0.0214252	0.00317527	0.00592384	-0.00867117	0.0204459	0	-0.507642034725343	-0.09249523692	-0.614672192	2.4607861092
NA19711	ASW	AFR	1	68	0.0288365	-0.00114795	0.00533927	-0.00633587	0.0212606	0	0.24213677944384	-0.1592909022	-0.560398956	4.9664811842
NA19712	ASW	AFR	2	51	0.0288674	-0.00132353	0.0054078	-0.00637356	0.0215111	0	0.0640237491371418	-0.10727421536	-0.60262234	5.3019196156
NA19713	ASW	AFR	2	40	0.0221901	0.00382816	0.00595204	-0.0102953	0.018867	0	0.446252101996642	-0.1631063791	-0.742867288	3.4494039822
NA19716	MXL	AMR	2	51	-0.011794	0.00271757	0.0391205	0.0314299	0.00772236	0	-0.804472130978691	-0.11758651974	-0.835797056	-2.5090733246
NA19717	MXL	AMR	1	44	-0.0123105	0.00145846	0.0417858	0.0365829	0.00847074	1	1.47778742095822	-0.26338316968	-0.829166344	-1.6552911184
NA19719	MXL	AMR	2	62	-0.010884	0.00777825	0.0318541	0.0193525	0.00502106	0	-1.02871850781248	-0.1494934979	-0.763072796	-1.9458781678
NA19720	MXL	AMR	1	42	-0.0122212	-0.000437619	0.0464923	0.0428269	0.00891443	0	0.446493645924696	-0.17711300742	-0.903970436	-0.53854993022
NA19722	MXL	AMR	2	78	-0.0115575	0.00550888	0.0353197	0.0261191	0.00674954	1	1.72399487907049	-0.30728344954	-0.988890256	-0.9163757968
NA19723	MXL	AMR	1	65	-0.0100319	0.00439829	0.035939	0.0267612	0.00741221	0	0.158478165463882	-0.16495900978	-0.7286897	-1.1415220566
NA19725	MXL	AMR	2	23	-0.0111752	0.0110158	0.0280045	0.0115127	0.00385462	0	0.919930562257618	-0.19133081208	-0.8161145	-2.8633352604
NA19726	MXL	AMR	1	71	-0.0138425	0.00117187	0.0440144	0.039479	0.00828492	0	0.813309098989676	-0.20165910192	-0.755617736	-2.6427573154
NA19728	MXL	AMR	2	21	-0.015734	-0.00947949	0.059402	0.0676832	0.0117389	1	1.4153802368362	-0.20283613658	-0.863244052	-2.067930231
NA19729	MXL	AMR	1	79	-0.0152256	-0.00822914	0.0583969	0.065096	0.01022	0	0.404674170548556	-0.24809349786	-0.768547824	-1.1169465704
NA19731	MXL	AMR	2	31	-0.0159746	-0.0102235	0.0644126	0.0737867	0.0135216	1	2.34444723685879	-0.09415688342	-0.689486264	-0.739791875
NA19732	MXL	AMR	1	35	-0.0159013	-0.00980875	0.0627101	0.0714221	0.0133006	0	0.509773381314429	-0.23277690316	-0.781278312	-1.380315677
NA19734	MXL	AMR	2	61	-0.0136407	0.00128445	0.0428994	0.0385705	0.00908752	1	1.38294249281567	-0.24153777658	-0.734001056	-2.1555151908
NA19735	MXL	AMR	1	53	-0.0148878	-0.00747994	0.0573508	0.0629913	0.0121923	0	-0.142539664008086	-0.23258591898	-0.80975724	-2.9173808558
NA19740	MXL	AMR	2	42	-0.0136811	-0.0042459	0.0513	0.0524793	0.0101387	1	1.49195505922651	-0.1701694284	-0.808970816	-1.9615345632
NA19741	MXL	AMR	1	38	-0.0151506	-0.00660214	0.0553409	0.0597095	0.0119749	0	-0.638805976989703	-0.37115461698	-0.934052152	-1.2014411996
NA19746	MXL	AMR	2	35	-0.013103	-0.0017655	0.0480457	0.0468529	0.00977868	1	1.6398583242603	-0.17687995624	-0.730719632	-1.8028144158
NA19747	MXL	AMR	1	30	-0.012302	0.00432321	0.037447	0.0306204	0.0072932	0	-1.80257943981975	-0.27668138972	-1.045965876	-2.5294771844
NA19749	MXL	AMR	2	28	-0.0113938	0.00629862	0.0246457	0.0117824	0.00333327	0	-0.0519637187983166	-0.09010498998	-0.64085572	-0.8138958274
NA19750	MXL	AMR	1	26	-0.0110582	0.0128086	0.0237403	0.00741311	0.00380973	0	0.711495708726856	-0.24859830186	-0.786392064	-1.0439239138
NA19752	MXL	AMR	2	36	-0.0125516	0.00559272	0.0368892	0.0281989	0.00656336	0	0.118526246365869	-0.2396683191	-0.804483808	-1.6585030148
NA19755	MXL	AMR	2	68	-0.0121532	-0.0019319	0.046815	0.0451612	0.0114426	0	0.430638270278841	-0.1932179377	-0.81967736	-1.0786341488
NA19756	MXL	AMR	1	60	-0.0107668	0.00495679	0.0344338	0.0265309	0.00564877	0	0.0186049077080376	-0.2089257555	-0.850669252	-2.2692112048
NA19758	MXL	AMR	2	41	-0.0141682	-0.00365166	0.0514512	0.0532	0.00967778	0	1.19914379265988	-0.15382808158	-0.680558156	-1.8410884482
NA19759	MXL	AMR	1	27	-0.0139624	-0.00328482	0.0510677	0.0528351	0.00844928	0	-0.19757619221417	-0.2500714882	-0.875054384	-2.339533821
NA19761	MXL	AMR	2	34	-0.0115967	0.00295476	0.0395169	0.0342342	0.00816382	0	1.13105257351016	-0.25020526126	-0.947020164	-1.400533989
NA19762	MXL	AMR	1	22	-0.011507	0.000653403	0.0425076	0.038838	0.00932541	0	1.08334934274112	-0.21107706188	-0.749839316	-1.0305004902
NA19764	MXL	AMR	2	78	-0.0106704	0.00943508	0.0309546	0.0178104	0.00282328	1	2.68099531859366	-0.067272957462	-0.677520244	-1.3790488334
NA19770	MXL	AMR	2	41	-0.0107427	0.00826579	0.0305269	0.0192783	0.00526506	0	0.573085682447029	-0.15920340284	-0.85946762	-1.4831283528
NA19771	MXL	AMR	1	64	-0.0113924	0.00472986	0.0354835	0.0280431	0.0061047	0	-0.2363943911494	-0.30295475524	-0.810238276	-1.0342754282
NA19773	MXL	AMR	2	29	-0.0115206	0.00944305	0.0287546	0.0162951	0.00476998	1	1.7409310127741	-0.011767570178	-0.684769716	-0.27043655832
NA19774	MXL	AMR	1	53	-0.0109	0.00543523	0.0349002	0.0260666	0.00678507	0	0.524530565140901	-0.1903868286	-0.853571436	-2.1523800728
NA19776	MXL	AMR	2	23	-0.00931622	0.00519753	0.0346479	0.0255045	0.00716655	0	0.942841134794069	-0.2112099936	-0.771420068	-2.6417975854
NA19777	MXL	AMR	1	58	-0.0098007	0.00660576	0.0340026	0.0227319	0.00595727	0	1.00986706500955	-0.1759410208	-0.813781176	-0.20099497426
NA19779	MXL	AMR	2	52	-0.010848	0.0123645	0.0257492	0.0102662	0.00470157	0	0.223768919240327	-0.28132222116	-0.8502461	-1.4872359972
NA19780	MXL	AMR	1	30	-0.0113722	0.0108654	0.0290535	0.0150894	0.00421358	0	0.546958728949956	-0.09744568148	-0.900816756	-1.4491155216
NA19782	MXL	AMR	2	52	-0.010524	0.0062507	0.0342261	0.0246927	0.00666449	1	2.35051700353619	-0.04345394899	-0.620648216	-0.49573509528
NA19783	MXL	AMR	1	54	-0.0140734	-0.00247592	0.0509025	0.0502977	0.0103402	0	-0.171426472854762	-0.16657774794	-0.831815036	-2.1990805346
NA19785	MXL	AMR	2	37	-0.0124631	-0.00218868	0.0472278	0.0463269	0.00899415	0	1.12711701243369	-0.28187750556	-0.873842812	-0.9361334384
NA19786	MXL	AMR	1	36	-0.012368	0.00264619	0.0404437	0.0361772	0.007068	1	1.33909776147368	0.03730585694	-0.56229316	-1.4396653802
NA19788	MXL	AMR	2	47	-0.0124294	-0.000373347	0.0454184	0.0417929	0.00925055	1	2.32890968845656	-0.18089314804	-0.7297376	-1.3855366082
NA19789	MXL	AMR	1	69	-0.0103623	0.00656168	0.0327189	0.0235528	0.00712015	0	0.627979090556699	-0.033493072328	-0.750418156	-1.0114018632
NA19792	MXL	AMR	1	36	-0.00920056	0.0122156	0.0189776	0.0197736	-0.0380264	0	0.671175404425474	-0.32192697224	-0.899146104	-0.7977339742
NA19794	MXL	AMR	2	30	-0.0113286	0.0120847	0.0257831	0.00994561	0.00333916	0	0.436450146855795	-0.074433265666	-0.729150776	-1.25596666
NA19795	MXL	AMR	1	25	-0.0112508	0.00502863	0.0359081	0.0276057	0.00663125	0	-0.431480000057849	-0.19878592582	-0.819294128	-2.8152911766
NA19818	ASW	AFR	1	61	0.0216026	0.00304337	0.00614232	-0.0087662	0.0173442	0	0.823788197517638	-0.24875815646	-0.871142224	4.4485852834
NA19819	ASW	AFR	2	28	0.0213882	0.00363938	0.00573089	-0.00863156	0.0173535	1	1.82247278967884	-0.14579917396	-0.611686176	5.9172665006
NA19834	ASW	AFR	1	77	0.0226217	0.00319225	0.00574172	-0.00935655	0.0193334	0	0.208239621311998	-0.12839773874	-0.646520368	3.1330577796
NA19835	ASW	AFR	2	74	0.0263378	0.000413665	0.00541299	-0.0078962	0.0222414	0	0.847328765674387	-0.20318024464	-0.631799868	5.0252614476
NA19900	ASW	AFR	1	57	0.0264883	0.000652964	0.00536316	-0.00765453	0.0198857	0	-0.626398589482662	-0.21264531964	-0.73694316	3.1632124962
NA19901	ASW	AFR	2	51	0.0302609	-0.00170749	0.00562894	-0.00553495	0.0196078	0	-0.822582317547486	-0.18702904066	-0.780887096	4.8998503294
NA19904	ASW	AFR	1	75	0.0256497	0.00132902	0.00586604	-0.00829657	0.0187245	0	-2.26236302685079	-0.2762245421	-0.831088492	2.5705536284
NA19908	ASW	AFR	1	55	0.0284808	-0.000636892	0.00567853	-0.00697759	0.0219579	0	-1.71604644567482	-0.20022545856	-0.850860868	4.006296912
NA19909	ASW	AFR	2	31	0.0281409	-0.00104236	0.00671905	-0.00437743	0.0212962	1	1.89588189165077	-0.18440826656	-0.705773624	4.3962799984
NA19913	ASW	AFR	2	51	0.0277777	0.000285108	-0.000652409	0.000417847	-0.0184824	0	-0.561166956371668	-0.17690098974	-0.793535748	2.1293273582
NA19914	ASW	AFR	2	42	0.0208083	0.00447024	0.00587538	-0.00945374	0.0140901	1	1.71574197608834	-0.17757995112	-0.640987456	4.2635941268
NA19916	ASW	AFR	1	33	0.0289933	-0.000635462	0.00515692	-0.0069769	0.0200927	0	0.840399418547193	-0.1410843046	-0.672256792	5.2888352966
NA19917	ASW	AFR	2	29	0.0298599	-0.00159718	0.00549421	-0.00602082	0.0215774	0	0.65524745674476	-0.15318782184	-0.535261332	4.1372616678
NA19920	ASW	AFR	1	61	0.0300464	-0.00127928	0.00555913	-0.00734022	0.0215286	0	-0.132967353930764	-0.18919549116	-0.413227888	5.7463385876
NA19921	ASW	AFR	2	43	0.0141765	0.00427319	0.01232	-0.00269347	0.0155126	0	0.0902991090220484	-0.010504382302	-0.668632056	1.2983611332
NA19922	ASW	AFR	1	55	0.0205399	0.00444626	0.00604775	-0.00886315	0.0159423	1	1.67787654584251	-0.11063705134	-0.778056768	4.2455384064
NA19923	ASW	AFR	2	32	0.0162064	0.00731929	0.00544296	-0.0113232	0.0127863	0	-0.49074889733146	-0.037821430092	-0.520630652	3.1535832052
NA19982	ASW	AFR	1	46	0.0286718	-0.000355243	0.00578223	-0.00763418	0.0207209	0	1.19022381967843	-0.11147250196	-0.637596252	5.4764561134
NA19984	ASW	AFR	1	57	0.0278322	-0.00018121	0.0050795	-0.00599205	0.020898	0	0.779584622396148	-0.15818117474	-0.36494864	5.2679323772
NA20126	ASW	AFR	1	69	0.0200649	0.00408906	0.00556698	-0.0086274	0.0155921	0	0.262508720315138	-0.16434903828	-0.818068584	4.4550282708
NA20127	ASW	AFR	2	53	0.0300394	-0.0013277	0.00519662	-0.00552371	0.0190455	0	0.769551037543634	-0.1377988719	-0.563842056	3.7920403886
NA20274	ASW	AFR	2	47	0.000140923	-0.00259633	0.0315567	0.0270849	0.0153854	0	-0.0460687282411779	-0.22563308522	-0.838695248	-0.8184321512
NA20276	ASW	AFR	2	36	0.0253542	0.00116666	0.0050893	-0.00683621	0.0182439	0	0.738517307248895	-0.15813742506	-0.694382452	3.7444889662
NA20278	ASW	AFR	1	42	0.0106931	0.0109169	0.00620393	-0.0121537	0.009952	0	0.368720183413504	-0.16435745168	-0.687564116	1.1955868466
NA20281	ASW	AFR	1	39	0.0263346	0.000594738	0.00494028	-0.0065927	0.0230439	0	-1.08755355694784	-0.14166735322	-0.638145152	4.1416316384
NA20282	ASW	AFR	2	24	0.0213595	0.00325944	0.00612674	-0.00754225	0.0163571	0	-1.60252307104119	-0.16407560278	-0.869232052	2.9446691788
NA20287	ASW	AFR	2	61	0.0260133	0.000852029	0.00592332	-0.00643886	0.0190434	0	-0.706255351040821	-0.15596592652	-0.760352248	4.1464942704
NA20289	ASW	AFR	2	75	0.0244903	0.00202261	0.00544339	-0.00749258	0.0181341	0	0.795022569440309	-0.22362901334	-0.586975696	3.4453539216
NA20291	ASW	AFR	1	29	0.0332174	-0.00333548	0.00479593	-0.00404268	0.019421	0	1.14760495215619	-0.13919381362	-0.427092104	5.0157793152
NA20294	ASW	AFR	2	75	0.0275251	3.65992e-05	0.00532681	-0.00627654	0.0203996	0	0.472955732393083	-0.058432577412	-0.757348268	3.5239110212
NA20296	ASW	AFR	2	48	0.0240845	0.00170396	0.0057101	-0.00716048	0.0175617	0	0.834679399290683	0.0055541733172	-0.455964244	3.059555258
NA20298	ASW	AFR	1	33	0.0308592	-0.00243953	0.00549332	-0.00475062	0.0218788	0	0.57173444457235	-0.19013610928	-0.661891564	5.4281305088
NA20299	ASW	AFR	2	32	0.00568232	-0.00412474	0.0289299	0.0259045	0.0151855	0	0.285424179138835	-0.25977886912	-0.809421912	0.63594780936
NA20314	ASW	AFR	2	56	-0.0147161	-0.000238684	0.041755	0.0385479	0.00723253	1	1.70027402228119	-0.10974186558	-0.606119332	-2.3882113266
NA20317	ASW	AFR	2	59	0.0211144	0.00453412	0.00557812	-0.00841636	0.0139023	0	-0.182794390017151	-0.2175999709	-0.778308264	5.4356036064
NA20318	ASW	AFR	1	79	0.0220708	0.00337467	0.00146721	0.000614822	-0.0210233	0	0.111720652644056	-0.13111358426	-0.492650724	4.9879215524
NA20320	ASW	AFR	2	60	0.0300528	-0.00128367	-0.000463146	0.00145221	-0.0201308	1	2.16545339238516	-0.1893814273	-0.743771476	5.7134198486
NA20321	ASW	AFR	2	23	0.0248238	0.00249764	-0.000235995	-0.000886508	-0.0232839	1	1.33819289032955	-0.12999880876	-0.457840484	5.084233657
NA20332	ASW	AFR	2	51	0.0240628	0.00185604	0.00552096	-0.00774058	0.0205014	1	1.45122558217996	-0.21118811876	-0.67334062	4.3668738712
NA20334	ASW	AFR	2	24	0.017664	0.0065567	0.00587046	-0.0103421	0.0141784	0	0.111401541329275	-0.20200825802	-0.782823216	3.4781191038
NA20339	ASW	AFR	2	46	0.0280774	-0.00182493	0.00709212	-0.00276249	0.0199592	1	1.39424277670474	-0.10156404078	-0.860601348	6.070580169
NA20340	ASW	AFR	1	58	0.0271395	0.000116857	0.0060083	-0.00675101	0.0198345	0	-0.867184421698391	-0.1360320579	-0.644614188	3.8284525448
NA20342	ASW	AFR	1	55	0.0159849	0.00662665	0.00666722	-0.0102621	0.0139082	0	0.0887956358472454	-0.10445488502	-0.437135976	3.2521154852
NA20346	ASW	AFR	1	39	0.0261484	-3.59838e-05	0.00600641	-0.00568545	0.0168253	0	-0.663627918635442	-0.27689088338	-0.78275136	4.0353319436
NA20348	ASW	AFR	1	44	0.0266853	0.000216093	0.00474379	-0.00637155	0.0191426	0	-0.68545209248905	-0.17644666614	-0.879419636	1.505560442
NA20351	ASW	AFR	1	59	0.019078	0.00506668	0.00585331	-0.00948191	0.0176322	0	0.112785747363528	-0.12863078992	-0.4861258	3.7080256244
NA20355	ASW	AFR	2	68	0.0261658	0.00176621	-0.000971774	-0.000926968	-0.0183103	0	0.351653019259867	-0.18554155154	-0.648715968	5.2789116884
NA20356	ASW	AFR	1	80	0.0277539	-4.81201e-05	0.00496069	-0.00592431	0.0197646	0	-0.679860548105132	-0.22638860854	-0.864990552	5.2360181556
NA20357	ASW	AFR	2	39	0.0293075	-0.00139257	0.00533282	-0.00608606	0.0210014	0	0.783278301510329	-0.18345923504	-0.762124696	3.1932520452
NA20359	ASW	AFR	2	74	0.0237681	0.00269814	0.00574861	-0.00881497	0.0123111	0	-0.753728889733267	-0.16876270792	-0.778773332	4.3030966136
NA20362	ASW	AFR	1	37	0.0246737	0.00302361	-0.000363472	-0.000997158	-0.0238669	0	1.04836234833554	-0.12525112714	-0.682596072	5.9521878762
NA20412	ASW	AFR	2	59	0.0230772	0.00129716	0.00734442	-0.00471959	0.0181649	0	-1.96700525357011	-0.22378297856	-0.85650356	1.1536786366
NA20502	TSI	EUR	2	50	-0.0111357	0.0234458	0.00424925	-0.0181642	0.000166872	0	0.00394698003865712	-0.062387296082	-0.734114828	-1.6560908934
NA20503	TSI	EUR	2	24	-0.0111435	0.0246235	0.00567055	-0.0204115	0.00068018	0	-0.393504256379681	-0.12501555194	-0.667360604	-2.4766216542
NA20504	TSI	EUR	2	73	-0.0114789	0.0240885	0.0050334	-0.0194594	0.000638583	0	0.0428439622541532	-0.20457855172	-0.89012618	-1.1571208682
NA20505	TSI	EUR	2	70	-0.0109089	0.0245887	0.00525462	-0.0203662	-0.000231263	0	-0.443916949404338	-0.1909210795	-0.949159876	-2.725409263
NA20506	TSI	EUR	2	65	-0.0111792	0.0243908	0.0048309	-0.0194822	-0.000605434	0	-0.612100672299703	-0.17699185446	-0.779012852	-3.785686976
NA20507	TSI	EUR	2	67	-0.0109278	0.0245661	0.00499521	-0.0199834	-0.000405245	0	0.971006411428479	-0.21232813446	-0.823156388	-1.7656984576
NA20508	TSI	EUR	2	38	-0.0111954	0.0247331	0.00486839	-0.0196169	0.000115046	0	-1.07379985996675	-0.14763918454	-0.884096264	-2.9060432454
NA20509	TSI	EUR	1	27	-0.0111316	0.0243444	0.00577967	-0.0203111	-0.000775798	0	0.56964710277618	-0.0507454221	-0.557337092	-1.4731983464
NA20510	TSI	EUR	1	21	-0.0112325	0.0244593	0.00551685	-0.0202935	-0.000595769	0	0.140997028155881	-0.043224936242	-0.690053128	-3.05993915
NA20511	TSI	EUR	1	56	-0.0113224	0.0240698	0.00516538	-0.020128	0.000915102	0	0.540949455624179	-0.1496785927	-0.765487956	-2.8711986482
NA20512	TSI	EUR	1	48	-0.0112352	0.024902	0.00525864	-0.0203484	-0.00210821	0	1.1473086314364	-0.056374575638	-0.755990988	-2.4659750494
NA20513	TSI	EUR	1	52	-0.0112052	0.0241977	0.00551842	-0.0196489	-0.000884008	0	-1.4256975568402	-0.22351122574	-0.947215772	-2.4750924844
